"Sample_Name","Sample_ID","INC","SpC","pH","Temp","Respiration_Rate_mg_DO_per_L_per_H","Respiration_Rate_mg_DO_per_kg_per_H","Methods_Deviation","Fe_mg_per_kg","Fe_mg_per_L","Initial_Water_mass_g","Final_Water_mass_g","Dry_Sediment_Mass_g","Initial_Gravimetric_Moisture","Final_Gravimetric_Moisture","Incubation_Water_Mass_g","ATP_nanomol_per_L","ATP_picomol_per_g","Percent_Fine_Sand","Percent_Med_Sand","Percent_Coarse_Sand","Percent_Tot_Sand","Percent_Clay","Percent_Silt","mean_ssa","Lost_Gravimetric_Water"
"EC_073_INC-W5","EC_073","INC-W5",110.6,7.4,21.4,2.367,11.485,"N/A",1.216,0.251,12.08,12.08,10.88,1.11,1.11,52.79,4.4,13.48,5.7,2.6,87.1,95.4,0.4,4.2,4.4186,0
"EC_074_INC-D1","EC_074","INC-D1",123.3,6.66,21,0,0,"RATE_CV_050",0.1,0.033,3.28,1.18,16.7,0.2,0.07,50.2,4.49,18.61,2.2,20.2,75.9,98.3,1.7,0,6.0076,0.13
"EC_074_INC-D2","EC_074","INC-D2",119.7,6.78,20.9,4.074,12.246,"RATE_CV_050; RATE_OUTLIER_000",0.092,0.031,3.28,1.32,16.69,0.2,0.08,50.2,3.18,8.79,2.2,20.2,75.9,98.3,1.7,0,6.0076,0.12
"EC_074_INC-D3","EC_074","INC-D3",115.9,6.78,21.2,4.608,13.871,"RATE_CV_050; RATE_OUTLIER_000",0.098,0.033,3.28,1.26,16.67,0.2,0.08,50.21,5.37,16.58,2.2,20.2,75.9,98.3,1.7,0,6.0076,0.12
"EC_074_INC-D4","EC_074","INC-D4",119,6.77,20.9,0.515,1.546,"INC_002; RATE_CV_050",0.109,0.036,3.29,1.21,16.7,0.2,0.07,50.19,5.26,20.89,2.2,20.2,75.9,98.3,1.7,0,6.0076,0.13
"EC_074_INC-D5","EC_074","INC-D5",146.7,7.16,21.2,0.348,1.043,"RATE_CV_050",0.057,0.019,3.29,1.31,16.73,0.2,0.08,50.19,9.75,28.27,2.2,20.2,75.9,98.3,1.7,0,6.0076,0.12
"EC_074_INC-W1","EC_074","INC-W1",104.1,7.09,20.3,0.588,1.759,"N/A",0.066,0.022,6.77,6.77,16.75,0.4,0.4,50.17,5.7,16.18,2.2,20.2,75.9,98.3,1.7,0,6.0076,0
"EC_074_INC-W2","EC_074","INC-W2",108.3,7.02,20.9,0.609,1.828,"N/A",0.072,0.024,6.74,6.74,16.7,0.4,0.4,50.19,4.82,13.52,2.2,20.2,75.9,98.3,1.7,0,6.0076,0
"EC_074_INC-W3","EC_074","INC-W3",102.6,6.94,20.7,0.551,1.653,"N/A",0.02,0.007,6.78,6.78,16.71,0.41,0.41,50.19,3.45,9.1,2.2,20.2,75.9,98.3,1.7,0,6.0076,0
"EC_074_INC-W4","EC_074","INC-W4",100.9,6.88,20.8,0.637,1.908,"N/A",0.093,0.031,6.79,6.79,16.74,0.41,0.41,50.18,5.82,13.04,2.2,20.2,75.9,98.3,1.7,0,6.0076,0
"EC_074_INC-W5","EC_074","INC-W5",106.3,6.84,20.9,0.516,1.548,"N/A",0.048,0.016,6.77,6.77,16.72,0.4,0.4,50.19,3.92,11.69,2.2,20.2,75.9,98.3,1.7,0,6.0076,0
"EC_075_INC-D1","EC_075","INC-D1",212.2,7.68,21.8,1.25,4.343,"RATE_CV_050",0.976,0.281,5.29,1.45,14.68,0.36,0.1,51,25.59,111.24,59,26.1,1.4,86.5,3.8,9.7,10.907,0.26
"EC_075_INC-D2","EC_075","INC-D2",205.2,7.2,21.9,2.22,7.719,"RATE_CV_050",0.925,0.266,5.28,1.88,14.68,0.36,0.13,51.01,10.47,38.01,59,26.1,1.4,86.5,3.8,9.7,10.907,0.23
"EC_075_INC-D3","EC_075","INC-D3",204.3,7.27,21.9,15.2,52.607,"RATE_CV_050; RATE_OUTLIER_000",0.997,0.288,5.3,1.99,14.74,0.36,0.14,50.98,31.94,168.19,59,26.1,1.4,86.5,3.8,9.7,10.907,0.22
"EC_075_INC-D4","EC_075","INC-D4",203.5,7.26,21.9,3.07,10.675,"RATE_CV_050",0.868,0.25,5.28,1.73,14.68,0.36,0.12,51.01,34.01,140.69,59,26.1,1.4,86.5,3.8,9.7,10.907,0.24
"EC_075_INC-D5","EC_075","INC-D5",202.3,7.24,21.9,1.305,4.51,"RATE_CV_050",0.959,0.278,5.31,1.7,14.76,0.36,0.12,50.97,20.99,80.21,59,26.1,1.4,86.5,3.8,9.7,10.907,0.24
"EC_075_INC-W1","EC_075","INC-W1",205.3,7.05,21.8,234.909,813.723,"RATE_005",1.927,0.556,8.3,8.3,14.73,0.56,0.56,50.99,8.91,31.37,59,26.1,1.4,86.5,3.8,9.7,10.907,0
"EC_075_INC-W2","EC_075","INC-W2",213.2,6.84,21.8,197.057,684.133,"RATE_005",2.065,0.595,8.25,8.25,14.69,0.56,0.56,51,18.12,93.56,59,26.1,1.4,86.5,3.8,9.7,10.907,0
"EC_075_INC-W3","EC_075","INC-W3",228.7,6.89,21.8,172.808,599.538,"RATE_005",1.127,0.325,8.32,8.32,14.71,0.57,0.57,51,18.16,62.82,59,26.1,1.4,86.5,3.8,9.7,10.907,0
"EC_075_INC-W4","EC_075","INC-W4",211.6,6.93,21.6,232.201,807.952,"RATE_005",1.643,0.472,8.25,8.25,14.66,0.56,0.56,51.01,12.59,35.72,59,26.1,1.4,86.5,3.8,9.7,10.907,0
"EC_075_INC-W5","EC_075","INC-W5",221.4,6.84,21.6,140.222,484.222,"RATE_005",1.51,0.437,8.28,8.28,14.76,0.56,0.56,50.97,23.81,115.91,59,26.1,1.4,86.5,3.8,9.7,10.907,0
"EC_076_INC-D1","EC_076","INC-D1",737.6,7.19,20.1,2.316,7.509,"RATE_CV_050",0.248,0.076,4.53,0.57,15.63,0.29,0.04,50.71,67.88,186.75,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0.25
"EC_076_INC-D2","EC_076","INC-D2",719.4,7.28,21.1,0.576,1.887,"RATE_CV_050",0.225,0.069,4.49,0.68,15.48,0.29,0.04,50.77,53.35,167.05,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0.25
"EC_076_INC-D3","EC_076","INC-D3",735.7,7.57,20.9,6.404,21.021,"RATE_CV_050; RATE_OUTLIER_000",0.397,0.121,4.48,0.97,15.46,0.29,0.06,50.78,62.5,227.11,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0.23
"EC_076_INC-D4","EC_076","INC-D4",702.7,7.64,20.8,9.37,30.535,"RATE_CV_050; RATE_OUTLIER_000",0.198,0.061,4.51,1.21,15.55,0.29,0.08,50.74,56.98,174.03,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0.21
"EC_076_INC-D5","EC_076","INC-D5",711.6,7.72,21.1,0.777,2.541,"RATE_CV_050",0.142,0.043,4.5,0.75,15.5,0.29,0.05,50.76,48.39,132.13,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0.24
"EC_076_INC-W1","EC_076","INC-W1",712.1,7.29,21.2,141.068,466.829,"RATE_005",0.457,0.138,9.54,9.54,15.35,0.62,0.62,50.83,54.54,170.23,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0
"EC_076_INC-W2","EC_076","INC-W2",712.8,7.39,21.3,143.999,466.892,"RATE_005",0.392,0.121,9.4,9.4,15.63,0.6,0.6,50.71,44.74,184.32,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0
"EC_076_INC-W3","EC_076","INC-W3",715.3,7.46,21.2,135.456,441.428,"RATE_005",0.399,0.122,9.44,9.44,15.56,0.61,0.61,50.74,38.98,115.75,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0
"EC_076_INC-W4","EC_076","INC-W4",707.3,7.47,20.2,110.8,362.924,"RATE_005",0.515,0.157,9.26,9.26,15.49,0.6,0.6,50.77,51.12,192.85,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0
"EC_076_INC-W5","EC_076","INC-W5",696.3,7.52,21.3,106.543,346.914,"RATE_005",0.437,0.134,9.43,9.43,15.57,0.61,0.61,50.73,52.23,272.5,27.9,28.4,13.6,69.9,4.7,25.4,12.886,0
"EC_078_INC-D1","EC_078","INC-D1",574.9,6.62,21.2,125.016,546.671,"RATE_005; RATE_CV_050; RATE_OUTLIER_000",0.792,0.181,7.94,5.36,11.98,0.66,0.45,52.43,45.22,275.52,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0.21
"EC_078_INC-D2","EC_078","INC-D2",603.4,7,21.5,112.081,483.898,"RATE_005; RATE_CV_050; RATE_OUTLIER_000",0.744,0.172,8.04,5.34,12.11,0.66,0.44,52.37,48.76,177.11,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0.22
"EC_078_INC-D3","EC_078","INC-D3",788.1,6.86,21.2,0.818,3.542,"RATE_CV_050",0.654,0.151,8.02,4.27,12.08,0.66,0.35,52.39,63.91,306.48,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0.31
"EC_078_INC-D4","EC_078","INC-D4",787.7,6.85,20.9,2.175,9.341,"RATE_CV_050",0.646,0.15,8.08,4.07,12.18,0.66,0.33,52.35,41.31,191.18,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0.33
"EC_078_INC-D5","EC_078","INC-D5",714.7,6.73,20.8,2.341,10.209,"RATE_CV_050",0.655,0.15,7.96,5.53,12.01,0.66,0.46,52.42,40.88,243.31,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0.2
"EC_078_INC-W1","EC_078","INC-W1",482.5,6.76,21.1,252.972,1108.258,"RATE_005",2.717,0.62,10.88,10.88,11.96,0.91,0.91,52.44,33.41,199.79,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0
"EC_078_INC-W2","EC_078","INC-W2",492.2,6.68,21,252.034,1092.147,"RATE_005",1.637,0.378,10.98,10.98,12.07,0.91,0.91,52.39,33.37,149.39,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0
"EC_078_INC-W3","EC_078","INC-W3",500.05,6.66,21.2,245.413,1057.801,"RATE_005",2.005,0.465,10.97,10.97,12.14,0.9,0.9,52.37,34.49,221.47,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0
"EC_078_INC-W4","EC_078","INC-W4",516.4,6.64,21.2,201.781,874.384,"RATE_005",1.353,0.312,11.92,11.92,12.08,0.99,0.99,52.39,35.55,138.76,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0
"EC_078_INC-W5","EC_078","INC-W5",529.5,6.65,21.1,215.714,934.761,"RATE_005",1.076,0.248,10.93,10.93,12.07,0.91,0.91,52.39,0.72,4.01,39.1,34.1,5.2,78.4,1.3,20.3,23.7903333333333,0
"EC_080_INC-D1","EC_080","INC-D1",237.5,6.56,21,242.811,3084.829,"RATE_005",2.661,0.209,15.74,12.48,4.3,3.66,2.9,54.63,6.72,156.03,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0.76
"EC_080_INC-D2","EC_080","INC-D2",236.1,6.27,20.8,279.998,3574.554,"RATE_005",3.418,0.268,15.68,12.85,4.28,3.66,3,54.64,6.85,133.97,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0.66
"EC_080_INC-D3","EC_080","INC-D3",248.7,6.68,21,275.556,3492.72,"RATE_005",2.485,0.196,15.8,13.46,4.31,3.66,3.12,54.63,7.59,184.25,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0.54
"EC_080_INC-D4","EC_080","INC-D4",245.7,6.46,20.8,279.074,3545.538,"RATE_005",3.035,0.239,15.74,13.39,4.3,3.66,3.12,54.63,6.63,161.59,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0.54
"EC_080_INC-D5","EC_080","INC-D5",226.7,6.47,21,274.648,3481.211,"RATE_005",2.855,0.225,15.79,13.1,4.31,3.66,3.04,54.63,5.86,102.46,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0.62
"EC_080_INC-W1","EC_080","INC-W1",256.5,6.83,20.5,290.188,3704.643,"RATE_005",3.271,0.256,16.66,16.66,4.28,3.89,3.89,54.64,5.82,116.3,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0
"EC_080_INC-W2","EC_080","INC-W2",235.2,6.64,20.7,261.133,3325.946,"RATE_005",3.198,0.251,16.69,16.69,4.29,3.89,3.89,54.64,5.47,97.6,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0
"EC_080_INC-W3","EC_080","INC-W3",241.7,6.63,20.7,276.502,3529.923,"RATE_005",3.475,0.272,16.69,16.69,4.28,3.9,3.9,54.64,6.48,120.94,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0
"EC_080_INC-W4","EC_080","INC-W4",265.6,6.45,21.4,273.925,3488.872,"RATE_005",2.842,0.223,16.72,16.72,4.29,3.9,3.9,54.64,6.18,106.63,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0
"EC_080_INC-W5","EC_080","INC-W5",257.2,6.55,20.5,279.381,3558.363,"RATE_005",3.113,0.244,16.69,16.69,4.29,3.89,3.89,54.64,5.04,95.06,43.9,33,2,78.9,13.5,7.6,80.5323333333333,0
"EC_081_INC-D1","EC_081","INC-D1",70.67,6.35,19.7,0.981,3.335,"RATE_CV_050; RATE_OUTLIER_000",0.463,0.136,5.12,3.38,14.92,0.34,0.23,50.69,36.35,156.78,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0.11
"EC_081_INC-D2","EC_081","INC-D2",80.1,6.32,19.8,0.164,0.552,"RATE_CV_050",0.293,0.087,5.13,0.98,14.94,0.34,0.07,50.25,16.88,55.27,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0.27
"EC_081_INC-D3","EC_081","INC-D3",75.08,6.43,19.7,0.519,1.782,"RATE_CV_050",0.352,0.102,5.11,3,14.87,0.34,0.2,51.07,6.18,18.51,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0.14
"EC_081_INC-D4","EC_081","INC-D4",80.7,6.45,19.6,0.206,0.708,"RATE_CV_050",0.316,0.092,5.12,1.97,14.9,0.34,0.13,51.2,22.39,89.89,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0.21
"EC_081_INC-D5","EC_081","INC-D5",71.83,6.5,19.7,9.342,31.925,"RATE_CV_050; RATE_OUTLIER_000",0.477,0.14,5.13,3.24,14.96,0.34,0.22,51.09,15.65,63.12,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0.12
"EC_081_INC-W1","EC_081","INC-W1",82.17,6.61,19.6,183.637,632.225,"RATE_005",0.751,0.218,8.04,8.03,14.87,0.54,0.54,51.16,11.48,43.46,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0
"EC_081_INC-W2","EC_081","INC-W2",86.29,6.55,19.8,188.625,667.793,"RATE_005",0.734,0.207,8.04,8.04,14.89,0.54,0.54,52.68,26.93,111.13,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0
"EC_081_INC-W3","EC_081","INC-W3",83.54,6.58,19.8,197.578,692.649,"RATE_005",0.683,0.195,8.06,8.07,14.92,0.54,0.54,52.27,16.41,102.13,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0
"EC_081_INC-W4","EC_081","INC-W4",79.16,6.51,19.5,158.552,535.683,"RATE_005",0.608,0.18,8.06,8.06,14.96,0.54,0.54,50.51,35.82,136.54,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0
"EC_081_INC-W5","EC_081","INC-W5",80.65,6.53,19.8,168.114,568.923,"RATE_005",0.599,0.177,8.05,8.05,14.9,0.54,0.54,50.39,28.26,97.34,27.4,61.2,1.7,90.3,1.1,8.6,5.2445,0
"EC_082_INC-D1","EC_082","INC-D1",114.4,6.76,19.6,0.82,2.712,"N/A",0.329,0.1,7.88,5.83,12.05,0.65,0.48,50,29.25,104.58,51.7,34.9,7,93.6,2,4.4,7.0035,0.17
"EC_082_INC-D2","EC_082","INC-D2",116.1,6.6,19.8,0.86,2.901,"N/A",0.385,0.114,7.9,5.92,12.09,0.65,0.49,51.18,24.76,96.04,51.7,34.9,7,93.6,2,4.4,7.0035,0.16
"EC_082_INC-D3","EC_082","INC-D3",115.1,6.62,19.8,1.528,5.214,"N/A",0.385,0.113,7.9,6.24,12.09,0.65,0.52,51.76,52.34,157.31,51.7,34.9,7,93.6,2,4.4,7.0035,0.13
"EC_082_INC-D4","EC_082","INC-D4",118.2,6.83,19.8,0.728,2.371,"N/A",0.338,0.104,7.92,6.29,12.13,0.65,0.52,49.53,29.06,93.53,51.7,34.9,7,93.6,2,4.4,7.0035,0.13
"EC_082_INC-D5","EC_082","INC-D5",121.2,6.69,19.5,0.745,2.54,"N/A",0.355,0.104,7.88,6.21,12.06,0.65,0.51,51.59,39.18,112.69,51.7,34.9,7,93.6,2,4.4,7.0035,0.14
"EC_082_INC-W1","EC_082","INC-W1",128.6,7.34,19.6,215.999,735.818,"RATE_005",0.376,0.11,10.86,10.86,12.12,0.9,0.9,51.78,19.27,60.15,51.7,34.9,7,93.6,2,4.4,7.0035,0
"EC_082_INC-W2","EC_082","INC-W2",123.1,6.83,19.8,173.605,595.922,"RATE_005",0.48,0.14,10.83,10.83,12.07,0.9,0.9,51.97,21.09,74.62,51.7,34.9,7,93.6,2,4.4,7.0035,0
"EC_082_INC-W3","EC_082","INC-W3",124.8,6.67,19.7,181.327,609.593,"RATE_005",0.452,0.134,10.86,10.86,12.12,0.9,0.9,51.1,18.59,60.8,51.7,34.9,7,93.6,2,4.4,7.0035,0
"EC_082_INC-W4","EC_082","INC-W4",127.1,6.57,19.6,152.657,508.021,"RATE_005",0.394,0.118,10.89,10.89,12.13,0.9,0.9,50.65,20.04,70.06,51.7,34.9,7,93.6,2,4.4,7.0035,0
"EC_082_INC-W5","EC_082","INC-W5",133.3,6.53,19.7,197.419,676.586,"RATE_005",0.348,0.102,10.84,10.84,12.1,0.9,0.9,51.99,23.21,80.82,51.7,34.9,7,93.6,2,4.4,7.0035,0
"EC_084_INC-D1","EC_084","INC-D1",178.5,6.75,21.5,31.983,115.893,"RATE_CV_050; RATE_OUTLIER_000",0.492,0.136,5.8,3.3,14.14,0.41,0.23,51.31,6.04,18.94,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,0.18
"EC_084_INC-D2","EC_084","INC-D2",171.1,6.7,21.2,7.256,26.172,"RATE_CV_050",0.573,0.159,5.82,3.45,14.21,0.41,0.24,51.29,6.05,19.35,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,0.17
"EC_084_INC-D3","EC_084","INC-D3",171.6,6.79,21,116.876,422.153,"RATE_005; RATE_CV_050; RATE_OUTLIER_000",0.41,0.113,5.82,3.47,14.18,0.41,0.24,51.29,9.55,30.59,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,0.17
"EC_084_INC-D4","EC_084","INC-D4",165.1,6.72,21.3,1.153,4.168,"RATE_CV_050",0.363,0.1,5.81,3.12,14.18,0.41,0.22,51.3,9.99,31.78,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,0.19
"EC_084_INC-D5","EC_084","INC-D5",167.1,6.79,21.1,6.579,23.84,"RATE_CV_050",0.378,0.104,5.8,3.34,14.14,0.41,0.24,51.31,10.9,30.38,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,0.17
"EC_084_INC-W1","EC_084","INC-W1",229.8,7.2,20.8,160.484,582.052,"RATE_005",1.357,0.374,7.81,8.51,14.13,0.55,0.6,51.32,12.33,47.03,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,-0.0499999999999999
"EC_084_INC-W2","EC_084","INC-W2",197.3,6.97,21.2,159.882,578.417,"RATE_005",0.447,0.124,7.84,8.65,14.16,0.55,0.61,51.3,3.2,9.74,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,-0.0599999999999999
"EC_084_INC-W3","EC_084","INC-W3",192.4,6.89,21.3,183.289,664.763,"RATE_005",0.326,0.09,7.79,9.08,14.13,0.55,0.64,51.32,4.1,14.46,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,-0.09
"EC_084_INC-W4","EC_084","INC-W4",198.5,6.88,21.3,172.674,627.15,"RATE_005",0.385,0.106,7.78,8.77,14.11,0.55,0.62,51.32,4.8,16.21,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,-0.07
"EC_084_INC-W5","EC_084","INC-W5",189.2,6.74,21.5,138.873,493.524,"RATE_005",0.406,0.114,7.69,8.14,14.39,0.53,0.57,51.21,6.54,20.69,1.9,1.2,93.6,96.7,1.4,1.9,4.29733333333333,-0.0399999999999999
"EC_085_INC-D1","EC_085","INC-D1",146.3,6.76,21.2,0.945,3.242,"N/A",0.948,0.276,5.06,1.52,14.88,0.34,0.1,51.08,30.21,116.77,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0.24
"EC_085_INC-D2","EC_085","INC-D2",140,6.78,21.4,0.584,1.999,"N/A",0.92,0.269,5.07,2.2,14.91,0.34,0.15,51.07,34.61,246.91,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0.19
"EC_085_INC-D3","EC_085","INC-D3",141.6,6.69,21.4,0.471,1.613,"N/A",0.903,0.264,5.07,2.17,14.9,0.34,0.15,51.07,31.96,124.39,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0.19
"EC_085_INC-D4","EC_085","INC-D4",146.5,6.73,21.2,0.498,1.701,"N/A",0.967,0.283,5.08,1.93,14.95,0.34,0.13,51.05,30.2,102.06,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0.21
"EC_085_INC-D5","EC_085","INC-D5",146.1,6.68,21,0.556,1.896,"N/A",0.933,0.274,5.09,1.91,14.96,0.34,0.13,51.05,33.74,197.95,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0.21
"EC_085_INC-W1","EC_085","INC-W1",152.4,7.09,21,190.61,650.879,"RATE_005",2.984,0.874,8.13,8.13,14.94,0.54,0.54,51.05,19.73,68.54,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0
"EC_085_INC-W2","EC_085","INC-W2",147.3,6.99,21.1,165.006,567.305,"RATE_005",3.315,0.964,8.09,8.09,14.86,0.54,0.54,51.09,13.54,61.33,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0
"EC_085_INC-W3","EC_085","INC-W3",152.1,6.9,21.3,192.034,654.3,"RATE_005",3.316,0.973,8.03,8.03,14.97,0.54,0.54,51.04,9.26,43.85,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0
"EC_085_INC-W4","EC_085","INC-W4",157.9,6.94,20.8,172.448,590.672,"RATE_005",3.542,1.034,8.07,8.07,14.9,0.54,0.54,51.07,10,54.41,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0
"EC_085_INC-W5","EC_085","INC-W5",153.1,7.05,20.9,144.757,494.732,"RATE_005",3.599,1.053,8.06,8.06,14.93,0.54,0.54,51.06,15.61,70.06,34.6,39,3.4,77,3.1,19.9,6.01133333333333,0
"EC_088_INC-D1","EC_088","INC-D1",93.3,6.29,20.4,1.318,4.958,"RATE_CV_050; RATE_OUTLIER_000",0.451,0.12,6.24,1.31,13.75,0.45,0.09,51.65,55.8,355.25,28,21.5,18.5,68,3.3,28.7,27.682,0.36
"EC_088_INC-D2","EC_088","INC-D2",79.42,5.75,20.8,5.321,20.017,"RATE_CV_050",0.647,0.172,6.23,2.99,13.75,0.45,0.22,51.65,62.71,280.03,28,21.5,18.5,68,3.3,28.7,27.682,0.23
"EC_088_INC-D3","EC_088","INC-D3",83.53,5.79,20.6,172.921,649.428,"RATE_005; RATE_CV_050; RATE_OUTLIER_000",1.281,0.341,6.24,3.5,13.77,0.45,0.25,51.64,50.17,335.09,28,21.5,18.5,68,3.3,28.7,27.682,0.2
"EC_088_INC-D4","EC_088","INC-D4",82.05,5.7,20.7,5.339,20.066,"RATE_CV_050",0.502,0.134,6.24,2.24,13.76,0.45,0.16,51.64,86.18,273.28,28,21.5,18.5,68,3.3,28.7,27.682,0.29
"EC_088_INC-D5","EC_088","INC-D5",79.31,5.67,20.8,1.836,6.907,"RATE_CV_050",0.517,0.138,6.23,2.73,13.75,0.45,0.2,51.65,81.02,266.48,28,21.5,18.5,68,3.3,28.7,27.682,0.25
"EC_088_INC-W1","EC_088","INC-W1",117.1,7.18,20.1,211.87,800.243,"RATE_005",2.171,0.575,9.24,9.25,13.7,0.67,0.68,51.67,41.79,138.62,28,21.5,18.5,68,3.3,28.7,27.682,-0.01
"EC_088_INC-W2","EC_088","INC-W2",101.8,6.01,20.4,230.532,865.794,"RATE_005",1.862,0.496,9.29,9.31,13.77,0.67,0.68,51.64,34.24,272.52,28,21.5,18.5,68,3.3,28.7,27.682,-0.01
"EC_088_INC-W3","EC_088","INC-W3",105.3,6.02,20.7,246.161,927.548,"RATE_005",1.698,0.451,9.25,9.25,13.73,0.67,0.67,51.66,25.89,145.48,28,21.5,18.5,68,3.3,28.7,27.682,0
"EC_088_INC-W4","EC_088","INC-W4",100.2,5.83,20.6,243.005,909.639,"RATE_005",1.786,0.477,9.26,9.27,13.82,0.67,0.67,51.62,37.19,161.91,28,21.5,18.5,68,3.3,28.7,27.682,0
"EC_088_INC-W5","EC_088","INC-W5",101.6,5.75,20.6,218.399,822.18,"RATE_005",1.763,0.468,9.26,9.26,13.74,0.67,0.67,51.65,27,135.42,28,21.5,18.5,68,3.3,28.7,27.682,0
"EC_089_INC-D1","EC_089","INC-D1",84.3,5.76,19.7,0.571,1.868,"RATE_CV_050",0.425,0.13,4.54,2.97,15.47,0.29,0.19,50.7,15.28,49.17,23.6,20.9,46.4,90.9,4.1,5,8.932,0.1
"EC_089_INC-D2","EC_089","INC-D2",83.02,5.99,19.6,0.674,2.172,"RATE_CV_050",0.386,0.12,4.54,3.17,15.47,0.29,0.2,49.96,23.43,95.66,23.6,20.9,46.4,90.9,4.1,5,8.932,0.09
"EC_089_INC-D3","EC_089","INC-D3",83.66,6.07,19.6,0.695,2.242,"RATE_CV_050",0.416,0.129,4.53,2.89,15.46,0.29,0.19,49.93,10.09,30.54,23.6,20.9,46.4,90.9,4.1,5,8.932,0.1
"EC_089_INC-D4","EC_089","INC-D4",84.01,5.81,19.5,0.427,1.386,"RATE_CV_050",0.561,0.173,4.52,2.98,15.42,0.29,0.19,50.13,37.93,139.17,23.6,20.9,46.4,90.9,4.1,5,8.932,0.1
"EC_089_INC-D5","EC_089","INC-D5",86.51,5.86,19.6,1.986,6.527,"RATE_CV_050; RATE_OUTLIER_000",0.631,0.192,4.52,3.07,15.41,0.29,0.2,50.74,8.82,33.27,23.6,20.9,46.4,90.9,4.1,5,8.932,0.09
"EC_089_INC-W1","EC_089","INC-W1",99.34,6.21,19.4,2.152,7.095,"N/A",0.653,0.198,7.58,7.58,15.45,0.49,0.49,51.04,23.08,69.37,23.6,20.9,46.4,90.9,4.1,5,8.932,0
"EC_089_INC-W2","EC_089","INC-W2",97.7,5.84,19.5,3.23,10.66,"N/A",0.579,0.176,7.49,7.49,15.43,0.49,0.49,50.99,29.95,90.86,23.6,20.9,46.4,90.9,4.1,5,8.932,0
"EC_089_INC-W3","EC_089","INC-W3",99.05,5.92,19.6,1.548,5.146,"N/A",0.535,0.161,7.55,7.55,15.47,0.49,0.49,51.53,31.93,121.67,23.6,20.9,46.4,90.9,4.1,5,8.932,0
"EC_089_INC-W4","EC_089","INC-W4",98.69,5.87,19.6,1.963,6.442,"N/A",0.474,0.145,7.51,7.51,15.49,0.48,0.48,50.93,15.46,44.88,23.6,20.9,46.4,90.9,4.1,5,8.932,0
"EC_089_INC-W5","EC_089","INC-W5",99.14,5.77,19.3,2.352,7.69,"N/A",0.686,0.21,7.56,7.56,15.48,0.49,0.49,50.71,24.87,76.23,23.6,20.9,46.4,90.9,4.1,5,8.932,0
