"Sample_Name","Sample_ID","INC","SpC","pH","Temp","Respiration_Rate_mg_DO_per_L_per_H","Respiration_Rate_mg_DO_per_kg_per_H","Fe_mg_per_kg","Fe_mg_per_L","Initial_Water_Mass_g","Final_Water_Mass_g","Dry_Sediment_Mass_g","Incubation_Water_Mass_g","ATP_nanomol_per_L","ATP_picomol_per_g","Percent_Fine_Sand","Percent_Med_Sand","Percent_Coarse_Sand","Percent_Tot_Sand","Percent_Clay","Percent_Silt","mean_ssa","Initial_Gravimetric_Water","Final_Gravimetric_Water","Lost_Gravimetric_Water"
"EC_041_INC-D2","EC_041","INC-D2",217.8,7.52,20.7,-0.838,-3.113,"0.191","0.051",6.29,2.55,13.8,51.26,14.53,57.08,7.2,31.9,55,94.1,4.1,1.8,11.21,0.455797101449275,0.184782608695652,0.271014492753623
"EC_041_INC-D3","EC_041","INC-D3",231.5,7.35,20.5,-6.963,-25.907,"0.428","0.115",6.29,4.15,13.78,51.27,22.7,84.69,7.2,31.9,55,94.1,4.1,1.8,11.21,0.456458635703919,0.301161103047896,0.155297532656023
"EC_041_INC-D4","EC_041","INC-D4",225.5,7.4,20.7,-4.031,-15.072,"0.436","0.117",6.25,3.41,13.72,51.3,4.85,15.99,7.2,31.9,55,94.1,4.1,1.8,11.21,0.455539358600583,0.248542274052478,0.206997084548105
"EC_041_INC-D5","EC_041","INC-D5",227.3,7.12,20.5,-0.66,-2.464,"0.283","0.076",6.26,3.3,13.74,51.29,2.5,9.59,7.2,31.9,55,94.1,4.1,1.8,11.21,0.455604075691412,0.240174672489083,0.215429403202329
"EC_041_INC-W1","EC_041","INC-W1",258.6,7.44,20,-142.104,-528.714,"0.461","0.124",9.76,9.76,13.78,51.27,50.95,270.4,7.2,31.9,55,94.1,4.1,1.8,11.21,0.708272859216255,0.708272859216255,0
"EC_041_INC-W2","EC_041","INC-W2",249.9,7.23,20.7,-157.769,-586.571,"0.483","0.13",9.76,9.76,13.79,51.27,35.9,117.71,7.2,31.9,55,94.1,4.1,1.8,11.21,0.707759245830312,0.707759245830312,0
"EC_041_INC-W3","EC_041","INC-W3",254.2,7.23,19.9,-133.324,-497.685,"0.53","0.142",9.5,9.5,13.74,51.29,31.07,105.27,7.2,31.9,55,94.1,4.1,1.8,11.21,0.691411935953421,0.691411935953421,0
"EC_041_INC-W4","EC_041","INC-W4",214.6,7.38,20.3,-96.174,-358.156,"0.363","0.097",10.03,10.03,13.77,51.28,8.47,38.37,7.2,31.9,55,94.1,4.1,1.8,11.21,0.728395061728395,0.728395061728395,0
"EC_041_INC-W5","EC_041","INC-W5",236,7.23,20.4,-105.325,-391.873,"0.366","0.098",10.3,10.31,13.78,51.27,18.47,54.75,7.2,31.9,55,94.1,4.1,1.8,11.21,0.747460087082729,0.748185776487663,-0.000725689404934671
"EC_042_INC-D1","EC_042","INC-D1",126,7.47,20.3,-0.183,-0.641,"0.22","0.063",5.47,3.72,14.61,51.15,0.67,2.23,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.374401095140315,0.254620123203285,0.119780971937029
"EC_042_INC-D2","EC_042","INC-D2",110.6,7.42,20.2,-0.393,-1.382,"0.206","0.059",5.44,3.63,14.55,51.18,0.64,2.34,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.373883161512027,0.249484536082474,0.124398625429553
"EC_042_INC-D3","EC_042","INC-D3",117.6,7.4,19.8,-0.481,-1.698,"0.094","0.027",5.43,3.64,14.5,51.2,0.69,2.01,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.37448275862069,0.251034482758621,0.123448275862069
"EC_042_INC-D4","EC_042","INC-D4",120.4,7.39,20.7,-5.319,-18.752,"0.184","0.052",5.44,3.52,14.52,51.19,0.44,1.33,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.37465564738292,0.242424242424242,0.132231404958678
"EC_042_INC-D5","EC_042","INC-D5",112.2,7.36,20.2,-0.37,-1.304,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",5.44,3.92,14.53,51.19,0.3,1.04,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.374397797660014,0.269786648313833,0.10461114934618
"EC_042_INC-W1","EC_042","INC-W1",113.5,7.24,20.2,-9.132,-32.072,"0.24","0.068",8.42,8.42,14.57,51.17,0.99,2.26,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.577899794097461,0.577899794097461,0
"EC_042_INC-W2","EC_042","INC-W2",113.7,7.46,20.5,-3.199,-11.2,"0.015","0.004",8.46,8.46,14.61,51.15,0.79,2.18,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.579055441478439,0.579055441478439,0
"EC_042_INC-W3","EC_042","INC-W3",114.2,7.41,20.3,-3.291,-11.621,"0.053","0.015",8.4,8.4,14.5,51.2,0.85,2.46,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.579310344827586,0.579310344827586,0
"EC_042_INC-W4","EC_042","INC-W4",115.9,7.11,20.5,-2.763,-9.673,"0.138","0.039",8.45,8.45,14.61,51.15,0.55,1.57,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.578370978781656,0.578370978781656,0
"EC_042_INC-W5","EC_042","INC-W5",114.3,7.06,20.3,-3.115,-10.932,"0.192","0.055",8.45,8.45,14.58,51.17,0.25,0.8,6.4,11.3,77,94.7,1.3,4,7.17733333333333,0.579561042524005,0.579561042524005,0
"EC_044_INC-D1","EC_044","INC-D1",129.4,5.7,20.7,0,0,"0.145","0.047",3.53,1.2,16.42,50.28,15.4,58.4,12,23.3,59.7,95,2.6,2.4,9.6572,0.214981729598051,0.0730816077953715,0.14190012180268
"EC_044_INC-D2","EC_044","INC-D2",125.4,5.42,20.7,0,0,"0.157","0.051",3.53,1.18,16.41,50.28,17.53,58.62,12,23.3,59.7,95,2.6,2.4,9.6572,0.215112736136502,0.0719073735527118,0.14320536258379
"EC_044_INC-D3","EC_044","INC-D3",129.6,5.29,20.9,0,0,"0.169","0.055",3.54,1.22,16.48,50.26,13.92,40.69,12,23.3,59.7,95,2.6,2.4,9.6572,0.214805825242718,0.0740291262135922,0.140776699029126
"EC_044_INC-D4","EC_044","INC-D4",42.01,5.44,20.9,0,0,"0.128","0.042",3.55,1.19,16.53,50.23,8.19,22.07,12,23.3,59.7,95,2.6,2.4,9.6572,0.214761040532365,0.0719903206291591,0.142770719903206
"EC_044_INC-D5","EC_044","INC-D5",39.58,5.63,20.7,-0.042,-0.128,"0.147","0.048",3.54,1.13,16.5,50.25,11.2,31.2,12,23.3,59.7,95,2.6,2.4,9.6572,0.214545454545455,0.0684848484848485,0.146060606060606
"EC_044_INC-W1","EC_044","INC-W1",131.7,7.18,19.8,-2.498,-7.597,"0.19","0.062",7.07,7.07,16.52,50.24,23.79,62.68,12,23.3,59.7,95,2.6,2.4,9.6572,0.427966101694915,0.427966101694915,0
"EC_044_INC-W2","EC_044","INC-W2",121.7,6.21,20.7,-1.016,-3.109,"0.2","0.065",7.04,7.04,16.43,50.28,10.63,38.99,12,23.3,59.7,95,2.6,2.4,9.6572,0.428484479610469,0.428484479610469,0
"EC_044_INC-W3","EC_044","INC-W3",120.6,5.92,20.1,-5.858,-17.927,"0.224","0.073",7.05,7.05,16.43,50.28,21.06,54.43,12,23.3,59.7,95,2.6,2.4,9.6572,0.429093122337188,0.429093122337188,0
"EC_044_INC-W4","EC_044","INC-W4",122.4,5.88,20.7,-9.288,-28.326,"0.24","0.079",7.05,7.05,16.48,50.26,17.43,43.64,12,23.3,59.7,95,2.6,2.4,9.6572,0.427791262135922,0.427791262135922,0
"EC_044_INC-W5","EC_044","INC-W5",123.3,5.98,20.9,-3.858,-11.797,"0.246","0.08",7.04,7.04,16.44,50.27,19.41,49.89,12,23.3,59.7,95,2.6,2.4,9.6572,0.428223844282238,0.428223844282238,0
"EC_051_INC-D1","EC_051","INC-D1",37.3,7.45,21.2,-2.553,-8.805,"0.579","0.168",5.31,3.48,14.77,50.94,35.28,131.36,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.359512525389303,0.235612728503724,0.123899796885579
"EC_051_INC-D2","EC_051","INC-D2",43.55,7.61,21.2,-13.03,-45.048,"0.263","0.076",5.3,3.55,14.74,50.96,40.85,137.48,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.359565807327001,0.240841248303935,0.118724559023066
"EC_051_INC-D3","EC_051","INC-D3",43.6,7.23,21.2,-0.202,-0.7,"0.439","0.127",5.29,3.37,14.71,50.97,34.7,123.8,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.359619306594154,0.229095853161115,0.130523453433039
"EC_051_INC-D4","EC_051","INC-D4",41.98,7.23,21.2,-0.241,-0.832,"0.564","0.163",5.31,3.3,14.75,50.95,44.46,158,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.36,0.223728813559322,0.136271186440678
"EC_051_INC-D5","EC_051","INC-D5",40.67,7.2,21.1,-0.141,-0.488,"0.498","0.144",5.3,3.44,14.72,50.97,42.57,154.31,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.360054347826087,0.233695652173913,0.126358695652174
"EC_051_INC-W1","EC_051","INC-W1",53.91,7.6,20.7,-1.433,-4.954,"0.747","0.216",9.35,9.35,14.74,50.96,31.78,124.67,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.634328358208955,0.634328358208955,0
"EC_051_INC-W2","EC_051","INC-W2",45.19,7.59,20.9,-0.71,-2.451,"0.641","0.186",9.28,9.28,14.76,50.95,28.86,113.02,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.628726287262873,0.628726287262873,0
"EC_051_INC-W3","EC_051","INC-W3",44.63,7.75,20.8,-0.672,-2.332,"0.573","0.165",9.29,9.29,14.69,50.98,43.2,155.07,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.632402995234854,0.632402995234854,0
"EC_051_INC-W4","EC_051","INC-W4",40.23,7.47,20.9,-1.589,-5.489,"0.593","0.172",9.31,9.31,14.75,50.95,33.49,112.84,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.631186440677966,0.631186440677966,0
"EC_051_INC-W5","EC_051","INC-W5",39.76,7.19,21.1,-8.997,-31.078,"0.795","0.23",9.3,9.3,14.75,50.95,32.84,130.36,6,6.6,72,84.6,4.3,11.1,64.1443333333333,0.630508474576271,0.630508474576271,0
"EC_052_INC-D1","EC_052","INC-D1",61.2,6.34,21,-3.74,-15.812,"1.318","0.312",7.73,5.69,12.34,52.17,52.64,288.32,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.626418152350081,0.461102106969206,0.165316045380875
"EC_052_INC-D2","EC_052","INC-D2",41.62,6.59,20.6,-0.743,-3.136,"0.816","0.193",7.74,5.13,12.36,52.16,69.87,338.8,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.62621359223301,0.41504854368932,0.211165048543689
"EC_052_INC-D3","EC_052","INC-D3",47.12,6.5,20.8,-3.912,-16.552,"1.169","0.276",7.71,5.21,12.33,52.17,56.07,177.37,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.625304136253041,0.422546634225466,0.202757502027575
"EC_052_INC-D4","EC_052","INC-D4",41.82,6.65,20.9,-6.731,-28.532,"0.643","0.152",7.7,4.8,12.31,52.18,55.19,290.75,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.625507717303006,0.389926888708367,0.235580828594639
"EC_052_INC-D5","EC_052","INC-D5",45.57,6.3,20.1,-3.155,-13.411,"0.931","0.219",7.69,5.25,12.28,52.2,56.07,273.66,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.626221498371336,0.427524429967427,0.198697068403909
"EC_052_INC-W1","EC_052","INC-W1",63.11,7.24,20.1,-4.521,-19.164,"2.163","0.51",10.71,10.71,12.31,52.18,45.65,234.53,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.870024370430544,0.870024370430544,0
"EC_052_INC-W2","EC_052","INC-W2",54.42,6.61,20.8,-9.522,-40.403,"1.18","0.278",10.67,10.67,12.3,52.19,54.25,271.75,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.867479674796748,0.867479674796748,0
"EC_052_INC-W3","EC_052","INC-W3",53.87,6.61,21.2,-6.74,-28.495,"1.34","0.317",10.72,10.72,12.34,52.17,46.69,263.06,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.86871961102107,0.86871961102107,0
"EC_052_INC-W4","EC_052","INC-W4",53.65,6.6,21.2,-4.736,-20.112,"1.407","0.331",10.68,10.68,12.29,52.19,38.07,173.79,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.86899918633035,0.86899918633035,0
"EC_052_INC-W5","EC_052","INC-W5",54.7,6.63,20.2,-5.045,-21.312,"1.197","0.283",10.72,10.72,12.35,52.17,-9999,-9999,11.7,12.2,49.7,73.6,3.3,23.1,78.826,0.868016194331984,0.868016194331984,0
"EC_053_INC-D1","EC_053","INC-D1",34.22,5.73,20.4,-0.472,-1.744,"0.282","0.076",6.19,4.46,13.85,51.18,51.74,214.47,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.446931407942238,0.32202166064982,0.124909747292419
"EC_053_INC-D2","EC_053","INC-D2",35.58,5.43,20.6,-0.469,-1.746,"0.247","0.066",6.16,4.01,13.8,51.37,52.4,251.33,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.446376811594203,0.290579710144928,0.155797101449275
"EC_053_INC-D3","EC_053","INC-D3",34.53,5.57,20.4,-0.345,-1.244,"0.152","0.042",6.17,4.21,13.81,49.8,28.09,115.45,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.446777697320782,0.304851556842867,0.141926140477915
"EC_053_INC-D4","EC_053","INC-D4",34.37,5.64,20.4,-0.527,-1.971,"0.261","0.07",6.2,4.05,13.86,51.84,-9999,-9999,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.447330447330447,0.292207792207792,0.155122655122655
"EC_053_INC-D5","EC_053","INC-D5",34.46,5.73,20.4,-0.355,-1.34,"0.306","0.081",6.18,4.34,13.83,52.19,28.62,137.37,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.446854663774403,0.313810556760665,0.133044107013738
"EC_053_INC-W1","EC_053","INC-W1",41.3,6.35,20.5,-0.726,-2.691,"0.39","0.105",9.19,9.18,13.84,51.29,37.34,131.74,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.664017341040462,0.663294797687861,0.000722543352601135
"EC_053_INC-W2","EC_053","INC-W2",38.88,6.59,20.4,-2.559,-9.542,"0.312","0.084",9.2,9.19,13.8,51.46,38.04,160.51,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.666666666666667,0.665942028985507,0.00072463768115949
"EC_053_INC-W3","EC_053","INC-W3",37.74,6.07,20.6,-0.724,-2.702,"0.299","0.08",9.18,9.17,13.82,51.58,41.44,158.16,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.664254703328509,0.663531114327062,0.000723589001447089
"EC_053_INC-W4","EC_053","INC-W4",35.75,5.75,20.8,-1.349,-4.994,"0.285","0.077",9.2,9.22,13.86,51.31,42.84,175.1,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.663780663780664,0.665223665223665,-0.00144300144300147
"EC_053_INC-W5","EC_053","INC-W5",37.27,5.62,20.7,-1.236,-4.493,"0.316","0.087",9.16,9.16,13.8,50.16,34.39,136.82,5.3,5.1,75.2,85.6,4.6,9.8,66.2013333333333,0.663768115942029,0.663768115942029,0
"EC_056_INC-D1","EC_056","INC-D1",20.85,7.12,20.9,0,0,"0.019","0.007",2.89,0.61,17.09,50.05,0.92,2.51,3,25.3,70.2,98.5,1.5,0,2.183,0.169104739613809,0.0356933879461673,0.133411351667642
"EC_056_INC-D2","EC_056","INC-D2",15.05,6.03,20.4,0,0,"0.079","0.027",2.9,0.34,17.18,50.01,0.62,2.1,3,25.3,70.2,98.5,1.5,0,2.183,0.168800931315483,0.019790454016298,0.149010477299185
"EC_056_INC-D3","EC_056","INC-D3",16.68,5.94,20.2,0,0,"0.05","0.017",2.89,0.43,17.07,50.06,0.7,2.56,3,25.3,70.2,98.5,1.5,0,2.183,0.169302870533099,0.0251903925014646,0.144112478031634
"EC_056_INC-D4","EC_056","INC-D4",21.28,5.27,20.6,0,0,"0.117","0.04",2.89,0.57,17.09,50.05,1.12,3.22,3,25.3,70.2,98.5,1.5,0,2.183,0.169104739613809,0.0333528379169105,0.135751901696899
"EC_056_INC-D5","EC_056","INC-D5",18.72,5.42,20.7,0,0,"0.049","0.017",2.9,0.69,17.19,50.01,0.89,3.32,3,25.3,70.2,98.5,1.5,0,2.183,0.16870273414776,0.0401396160558464,0.128563118091914
"EC_056_INC-W1","EC_056","INC-W1",20.42,5.33,21,0,0,"0.087","0.03",6.92,6.92,17.03,50.08,0.91,2.97,3,25.3,70.2,98.5,1.5,0,2.183,0.4063417498532,0.4063417498532,0
"EC_056_INC-W2","EC_056","INC-W2",14.49,5.48,21,0,0,"0.1","0.034",7.38,7.38,17.04,50.07,0.99,3.31,3,25.3,70.2,98.5,1.5,0,2.183,0.433098591549296,0.433098591549296,0
"EC_056_INC-W3","EC_056","INC-W3",16.04,5.5,21,0,0,"0.068","0.023",7.36,7.36,17.07,50.06,1.04,3.17,3,25.3,70.2,98.5,1.5,0,2.183,0.431165787932045,0.431165787932045,0
"EC_056_INC-W4","EC_056","INC-W4",15.61,5.34,20.7,0,0,"0.053","0.018",7.39,7.39,17.03,50.08,1.07,2.68,3,25.3,70.2,98.5,1.5,0,2.183,0.433940105695831,0.433940105695831,0
"EC_056_INC-W5","EC_056","INC-W5",15.64,5.37,21,0,0,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",7.37,7.37,17.03,50.08,0.8,2.41,3,25.3,70.2,98.5,1.5,0,2.183,0.432765707574868,0.432765707574868,0
"EC_057_INC-D1","EC_057","INC-D1",15.33,7.57,20.9,-0.124,-0.362,"0.122","0.042",2.94,0.34,17.12,49.97,0.8,2.9,5,51.9,40.7,97.6,2.4,0,NA,0.171728971962617,0.0198598130841121,0.151869158878505
"EC_057_INC-D2","EC_057","INC-D2",18.72,8.92,20.6,0,0,"0.127","0.044",2.94,0.4,17.13,49.97,1.53,4.2,5,51.9,40.7,97.6,2.4,0,NA,0.171628721541156,0.0233508464681845,0.148277875072971
"EC_057_INC-D3","EC_057","INC-D3",15.39,8.8,21,-0.188,-0.553,"0.124","0.042",2.92,0.53,17,50.02,1.53,5.94,5,51.9,40.7,97.6,2.4,0,NA,0.171764705882353,0.0311764705882353,0.140588235294118
"EC_057_INC-D4","EC_057","INC-D4",15.02,7.34,20.1,0,0,"0.139","0.047",2.93,0.79,17.06,50,1.57,5.61,5,51.9,40.7,97.6,2.4,0,NA,0.171746776084408,0.0463071512309496,0.125439624853458
"EC_057_INC-D5","EC_057","INC-D5",15.2,8.23,21,0,0,"0.121","0.041",2.94,0.26,17.08,49.99,1.34,5.06,5,51.9,40.7,97.6,2.4,0,NA,0.172131147540984,0.0152224824355972,0.156908665105386
"EC_057_INC-W1","EC_057","INC-W1",14.8,8.24,21.1,-0.209,-0.609,"0.116","0.04",8.55,8.55,17.14,49.97,1.38,4.3,5,51.9,40.7,97.6,2.4,0,NA,0.498833138856476,0.498833138856476,0
"EC_057_INC-W2","EC_057","INC-W2",14.97,7.94,21,-0.051,-0.149,"0.116","0.04",7.97,7.97,17.12,49.97,2.03,6.02,5,51.9,40.7,97.6,2.4,0,NA,0.46553738317757,0.46553738317757,0
"EC_057_INC-W3","EC_057","INC-W3",15.11,6.73,21.1,-0.317,-0.929,"0.123","0.042",7.94,7.94,17.07,50,1.26,3.59,5,51.9,40.7,97.6,2.4,0,NA,0.46514352665495,0.46514352665495,0
"EC_057_INC-W4","EC_057","INC-W4",15.03,6.73,21,-0.156,-0.456,"0.085","0.029",7.96,7.96,17.1,49.98,0.97,3.69,5,51.9,40.7,97.6,2.4,0,NA,0.465497076023392,0.465497076023392,0
"EC_057_INC-W5","EC_057","INC-W5",14.86,7.12,20.9,-0.064,-0.187,"0.127","0.043",7.87,7.87,17.08,49.99,0.95,2.81,5,51.9,40.7,97.6,2.4,0,NA,0.460772833723653,0.460772833723653,0
"EC_063_INC-D1","EC_063","INC-D1",119.5,7.73,20.7,-0.376,-1.131,"0.654","0.217",3.39,0.96,16.69,50.2,28.4,95.92,6,44.3,47,97.3,1.9,0.8,2.17475,0.203115638106651,0.0575194727381666,0.145596165368484
"EC_063_INC-D2","EC_063","INC-D2",120.6,7,20.7,-0.288,-0.872,"0.676","0.223",3.37,0.84,16.6,50.24,32.8,109.73,6,44.3,47,97.3,1.9,0.8,2.17475,0.203012048192771,0.0506024096385542,0.152409638554217
"EC_063_INC-D3","EC_063","INC-D3",125.8,6.78,20.7,0,0,"0.514","0.171",3.39,1.12,16.7,50.2,19.75,72.15,6,44.3,47,97.3,1.9,0.8,2.17475,0.202994011976048,0.0670658682634731,0.135928143712575
"EC_063_INC-D4","EC_063","INC-D4",120.6,6.55,20.6,-0.404,-1.225,"0.8","0.264",3.37,0.28,16.57,50.25,23.39,64.87,6,44.3,47,97.3,1.9,0.8,2.17475,0.203379601689801,0.0168980084490042,0.186481593240797
"EC_063_INC-D5","EC_063","INC-D5",116.2,6.69,20.6,-0.464,-1.398,"0.715","0.237",3.38,0.81,16.66,50.21,45.07,134.26,6,44.3,47,97.3,1.9,0.8,2.17475,0.202881152460984,0.0486194477791116,0.154261704681873
"EC_063_INC-W1","EC_063","INC-W1",107.6,6.64,20.7,-3.746,-11.376,"0.837","0.276",7.91,7.91,16.55,50.26,17.89,54.27,6,44.3,47,97.3,1.9,0.8,2.17475,0.477945619335347,0.477945619335347,0
"EC_063_INC-W2","EC_063","INC-W2",113.7,6.4,20.7,-9.49,-28.601,"1.074","0.356",7.87,7.87,16.66,50.21,21.92,63.06,6,44.3,47,97.3,1.9,0.8,2.17475,0.472388955582233,0.472388955582233,0
"EC_063_INC-W3","EC_063","INC-W3",111.6,6.44,20.9,-5.04,-15.223,"1.102","0.365",7.91,7.91,16.63,50.23,43.28,186.3,6,44.3,47,97.3,1.9,0.8,2.17475,0.475646422128683,0.475646422128683,0
"EC_063_INC-W4","EC_063","INC-W4",111.6,6.51,20.8,-3.697,-11.218,"0.865","0.285",7.87,7.87,16.56,50.25,27.68,80.44,6,44.3,47,97.3,1.9,0.8,2.17475,0.47524154589372,0.47524154589372,0
"EC_063_INC-W5","EC_063","INC-W5",112.8,6.28,20.4,-5.037,-15.193,"1.055","0.35",7.88,7.88,16.65,50.22,17.59,52.29,6,44.3,47,97.3,1.9,0.8,2.17475,0.473273273273273,0.473273273273273,0
"EC_064_INC-D1","EC_064","INC-D1",291.4,7.5,20.9,-0.69,-4.1,"0.162","0.027",11.01,8.55,9,53.48,37.9,127.66,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.22333333333333,0.95,0.273333333333333
"EC_064_INC-D2","EC_064","INC-D2",286.2,7.37,21,-0.645,-3.833,"0.05","0.008",11.01,8.47,9,53.48,58.89,154.96,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.22333333333333,0.941111111111111,0.282222222222222
"EC_064_INC-D3","EC_064","INC-D3",295.2,7.26,21.2,-0.596,-3.542,"0.184","0.031",11,8.44,9,53.48,44.49,137,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.22222222222222,0.937777777777778,0.284444444444445
"EC_064_INC-D4","EC_064","INC-D4",290.2,7.34,20.9,-0.814,-4.837,"0.174","0.029",11,8.51,9,53.48,62.66,184.35,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.22222222222222,0.945555555555555,0.276666666666667
"EC_064_INC-D5","EC_064","INC-D5",290.4,7.16,20.9,-0.958,-5.699,"0.028","0.005",11,8.73,8.99,53.48,33.93,118.31,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.22358175750834,0.971078976640712,0.252502780867631
"EC_064_INC-W1","EC_064","INC-W1",314.9,7.2,20.9,-149.567,-887.608,"0.36","0.061",14.02,14.02,9.01,53.47,40.84,140.22,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.55604883462819,1.55604883462819,0
"EC_064_INC-W2","EC_064","INC-W2",300.9,7.13,21,-32.074,-190.591,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",13.99,13.99,9,53.48,51.94,223.56,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.55444444444444,1.55444444444444,0
"EC_064_INC-W3","EC_064","INC-W3",312.3,7.3,21,-107.447,-639.184,"SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Final_Corrected","SFE_Below_0_ppm_Standard|Negative_Value_Raw_Not_Corrected|-9999_ppm_Raw_Not_Corrected",13.97,13.97,8.99,53.48,42.2,137.4,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.5539488320356,1.5539488320356,0
"EC_064_INC-W4","EC_064","INC-W4",306.2,7.26,20.9,-129.087,-767.064,"0.244","0.041",13.98,13.98,9,53.48,31.93,118.41,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.55333333333333,1.55333333333333,0
"EC_064_INC-W5","EC_064","INC-W5",306.6,7.33,20.9,-119.436,-709.715,"0.214","0.036",13.99,13.99,9,53.48,33.35,120.63,7.2,15.2,67.7,90.1,2.3,7.6,2.01433333333333,1.55444444444444,1.55444444444444,0
"EC_065_INC-D1","EC_065","INC-D1",30.11,5.71,19.5,-2.838,-9.75,"0.425","0.124",5.12,3.33,14.81,50.88,13.88,44.53,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.345712356515868,0.224848075624578,0.12086428089129
"EC_065_INC-D2","EC_065","INC-D2",31.24,5.93,19.4,-4.808,-16.338,"0.544","0.16",5.15,3.57,14.9,50.63,23.3,74.87,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.345637583892617,0.239597315436242,0.106040268456376
"EC_065_INC-D3","EC_065","INC-D3",31.76,5.76,19.5,-4.896,-16.515,"0.639","0.189",5.15,3.29,14.87,50.16,22.43,71.41,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.346334902488231,0.221250840618695,0.125084061869536
"EC_065_INC-D4","EC_065","INC-D4",34.78,5.65,19.6,-3.078,-10.47,"0.665","0.196",5.14,3.43,14.87,50.58,25.54,73.95,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.345662407531943,0.230665770006725,0.114996637525219
"EC_065_INC-D5","EC_065","INC-D5",31.89,5.85,19.9,-2.345,-8.041,"0.487","0.142",5.14,3.33,14.87,50.99,20.57,61.36,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.345662407531943,0.223940820443847,0.121721587088097
"EC_065_INC-W1","EC_065","INC-W1",33.03,5.65,19.3,-6.498,-22.381,"0.63","0.183",7.16,7.15,14.9,51.32,19.31,57.42,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.480536912751678,0.479865771812081,0.000671140939597303
"EC_065_INC-W2","EC_065","INC-W2",31.98,5.67,19.5,-4.411,-14.959,"0.647","0.191",7.19,7.19,14.85,50.36,18.28,62.58,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.484175084175084,0.484175084175084,0
